3629	2695
3629	10897
3629	10681
3628	18262
3628	18074
3628	18433
3628	18197
3628	18060
3628	17936
3628	18086
3627	2681
3627	3247
3627	3323
3627	3057
3627	19959
3627	3423
3627	2884
3627	3420
3627	3015
3626	2864
3626	3503
3626	2842
3625	2731
3625	3661
3624	3944
3624	2688
3624	3587
3624	2686
3623	2968
3623	3659
3623	14776
3623	2712
3623	11735
3623	5691
3623	2703
3622	3719
3622	3903
3622	14859
3622	2929
3622	2877
3622	3334
3622	2733
3621	2736
3621	2732
3621	2688
3621	2686
3621	2683
3621	6800
3621	3790
3621	3548
3621	3823
3621	2690
3621	6969
3621	3109
3621	3894
3621	6885
3619	3098
3619	3037
3618	19145
3618	1881
3617	4192
3617	2906
3617	5014
3617	4258
3617	2901
3617	10616
3617	10609
3617	4722
3617	2841
3616	2958
3615	2906
3615	3804
3615	3338
3614	2844
3613	2758
3613	2939
3613	16529
3613	3298
3613	2720
3613	3813
3613	2979
3613	3285
3613	2761
3612	3925
3612	3240
3611	8757
3611	3415
3610	3275
3610	2942
3610	3087
3610	2735
3610	18162
3610	3479
3609	7248
3609	3398
3607	6978
3607	3066
3607	1274
3606	4581
3606	2809
3606	2711
3605	3125
3605	3075
3603	2703
3602	4054
3602	3354
3602	3390
3602	3314
3602	3756
3602	2711
3602	3946
3601	3490
3601	3708
3601	3658
3600	8895
3600	2742
3600	8536
3600	2763
12299	12451
12296	13713
12295	12270
12294	11908
12294	12076
12293	11753
12293	12281
12293	12012
12292	1404
12291	12350
12289	11770
12287	11730
12286	11803
12286	8656
12286	2431
12286	2107
12286	1564
12285	11897
12285	11722
12285	11912
12281	11753
12281	12012
12280	11896
12280	12457
12279	16963
12278	35
12278	11783
12277	12177
12277	12176
12277	11867
12276	12114
12276	11770
12275	12130
12275	11873
12275	11716
12275	12074
12275	11973
12275	11853
12274	12384
12274	12383
12274	11773
12274	11817
12274	12519
12274	12099
12274	11866
12273	12064
12272	11894
12272	12092
12272	18227
12272	11960
12272	11743
12272	11770
12271	10810
12270	18983
12269	80
12268	17905
12268	11877
12267	12101
12267	12421
12266	12059
12266	11826
12266	11755
12266	12133
12266	11829
12265	11959
12264	12105
12264	11642
12264	12161
12264	11743
12264	11809
12263	9526
12263	9019
12263	8774
12260	11789
12259	11827
12258	80
12256	12017
12255	12334
12255	12090
12254	11754
3599	2720
3599	3808
3599	3247
3599	2703
3599	2681
3599	2763
3599	3732
12253	11896
3598	3310
3598	3515
3598	8546
12252	12407
12252	11757
3597	2864
3597	2810
3597	2772
12251	11945
12251	2785
12251	11771
3596	7831
3596	7960
12250	16268
3595	3245
3594	3177
3593	3188
3593	2906
12248	11776
12247	1364
12245	11743
12245	11904
12244	9075
12244	2783
12244	14652
12244	8558
3589	2698
12243	11790
12243	12375
3588	10884
3588	12541
3588	2804
12242	2336
12242	1937
12242	1419
12242	1766
3587	5988
3587	3944
3587	2688
3587	2686
12241	12202
12241	12326
12241	12406
12240	11729
12240	7210
12240	11718
12240	11901
12240	11772
12240	7040
12240	6683
3585	8540
3585	3065
3585	3837
3585	3412
3584	3284
3584	2703
3584	2693
3583	12813
3583	14512
3583	14901
3583	15309
3583	13064
3583	2016
3583	6950
3583	13834
3583	14792
3583	2150
3582	198
3582	18181
3581	2696
3580	3433
3580	3402
3580	2994
3580	2887
3580	3740
3580	2705
12239	12804
12239	19113
12239	13827
12239	16340
12239	2331
12239	18374
12239	13956
12239	9967
12239	13738
12239	18549
12239	10610
12236	12093
12235	11930
12235	11738
12234	5687
12234	1746
3579	2972
12233	12170
12232	12022
12232	12055
3577	3129
12231	11710
3575	3377
3575	15903
3575	3865
3575	2711
3575	3492
3574	2680
3574	3158
3574	2925
3574	2691
3574	190
3574	2688
3574	2686
3574	14738
3571	3169
3571	3061
3571	6879
3571	3736
3571	2743
3571	7626
3571	2876
3571	7831
12229	12004
12229	11925
12227	11812
12225	11962
12224	12141
12224	11753
12224	12425
12224	12424
12224	12315
12224	12314
12224	11928
12224	11817
12224	12123
12224	11951
12224	12362
3569	5663
3569	8960
3569	8540
3569	3837
12223	11731
12223	19211
12223	12197
12223	12122
12223	11926
3568	2733
12222	11981
3567	2731
3567	71
12221	11819
3566	5567
12220	12167
12220	11850
12220	12138
12220	12364
12220	8156
12220	11817
3565	2996
3565	3171
3563	15784
3563	2785
3562	2954
3562	10180
3562	10884
3562	2804
3562	2769
3560	2944
3560	14342
3560	3731
12218	3153
12218	3037
12217	12379
12216	12394
12216	398
12216	12450
12216	11862
12216	12419
12216	11954
12215	11717
12215	19578
12213	11827
12213	11793
12213	12357
12213	12462
3558	2733
12212	2840
12212	11985
3557	3143
12211	12140
12211	11911
12211	11910
12211	13775
12211	9977
3556	2731
3555	2790
3555	6021
3555	2939
3554	19193
3554	2225
3553	4419
3553	9966
3553	2703
3552	3353
3551	3083
3551	3009
3551	2716
3551	2931
3550	3105
3550	2718
3550	3049
3550	13967
3550	3655
3550	2809
12209	11893
12208	5683
12208	5653
12208	5363
12208	19537
12208	4080
12208	3955
12208	19501
12208	19580
12208	5690
12207	12011
12206	11878
12205	6826
12205	6986
12204	18522
3549	2799
3549	2680
3549	2686
12203	12368
12203	12148
12203	12062
3548	3823
3548	3790
3548	3894
3548	2688
3548	2690
3548	2736
3548	2686
3548	2732
12202	12326
12202	12406
3547	2792
12201	11955
12201	11771
3546	2892
3546	3061
3546	3317
3546	2743
3546	16625
3546	3675
12200	11889
12200	11937
12200	11989
12200	1645
12200	11771
12200	2580
3545	6904
3545	2701
3545	17871
3544	8869
3544	9476
3544	14879
3544	1130
3544	608
3544	4832
3544	402
3544	563
3544	19462
3544	4785
3544	18232
3544	4386
3544	9623
3544	4600
3544	15254
3544	9374
3544	5022
3544	1238
3544	15042
3544	19182
3544	5015
3544	4348
3543	3033
3543	10075
3543	16522
3542	13172
3541	5578
3541	2703
3541	3111
3540	15587
3540	18312
3540	19942
3540	5622
3540	340
3538	8630
3537	12651
3537	2735
3536	3509
3536	3295
3536	2986
3535	3430
3535	19885
3535	2897
3535	2735
3534	9600
3534	9472
3534	5578
3534	8915
3534	2740
3534	2763
3534	2703
3533	35
3533	2759
3532	574
3532	8207
3532	5575
3532	2699
3532	8017
3532	16312
3532	15583
3532	8380
3531	3846
3531	2720
3531	2819
3531	2848
3531	3103
3530	2761
3529	12819
3529	19183
3529	2853
3527	3303
3526	3428
3526	2711
3524	2958
3524	10637
3524	2689
3521	3240
3520	13125
3520	19092
3520	19066
3520	10188
3520	1190
3520	3346
3520	12659
3520	15104
3520	1115
3520	2880
3520	425
3520	8939
3520	2069
3520	19182
3520	402
3520	2030
3520	10701
3520	15226
3520	19113
3520	12759
3520	9836
3520	14901
3520	597
3520	8743
3520	2314
3520	566
3520	537
3520	1506
3520	19255
3520	2472
3520	1375
3520	7792
3518	8605
3518	7373
3518	1621
3518	4499
3518	1356
3518	2738
3518	3013
3518	2762
3517	2995
3517	2886
3517	2904
3517	2690
3517	3444
3517	6960
3516	12645
3515	8546
3515	3310
3513	3032
3513	2806
3512	2791
3512	16221
3511	4128
3511	3928
3511	3969
3511	2707
3510	2844
3509	3485
3509	3295
3509	3231
3507	2787
3506	2456
3506	2693
3506	16098
3506	1679
3505	3669
3505	2821
3504	3877
3504	3311
3504	1972
3503	2864
3503	2842
3502	12515
3502	12526
3501	6323
3501	3156
12199	5868
12199	12090
12199	12334
12198	2704
12197	11731
12197	19211
12197	12122
12197	11926
12196	11802
12196	11885
12196	12519
12196	11773
12195	12452
12195	9898
12194	11996
12194	104
12194	11797
12194	2044
12194	1762
12194	1954
12194	2380
12194	836
12194	991
12194	1945
12194	2014
12194	1886
12194	2351
12194	10870
12194	752
12194	13775
12194	1858
12194	738
12194	18019
12194	1840
12194	481
12194	2050
12192	11876
12192	12423
12191	9439
12191	9338
12191	9305
12191	9198
12191	9194
12191	9192
12191	9000
12191	9188
12191	8912
12190	12089
12189	11967
12189	12028
12189	12037
12188	11810
12188	11832
12188	12087
12187	5765
12187	5519
12187	18507
12186	12180
12186	9242
12186	12473
12186	502
12186	566
12186	12178
12186	12057
12185	654
12185	3260
12185	2181
12185	4448
12185	13838
12185	402
12185	12685
12185	672
12184	8149
12183	11755
12182	12087
12181	12149
12181	12121
12181	11843
12180	14427
12180	12473
12180	502
12180	566
12180	12178
12180	12460
12180	12057
12180	13931
12179	11978
12179	11737
12179	7015
12178	14427
12178	12473
12178	502
12178	566
12178	12460
12178	12057
12178	13931
12177	6084
12177	12176
12177	11867
12176	6084
12176	11867
12175	1481
12173	11994
12173	11873
12173	11872
12173	12448
12172	6265
12172	5668
12171	11911
12171	11910
12171	12153
12171	12140
12168	12380
12168	12028
12168	11856
12168	12374
12167	8683
12167	11817
12167	12364
12166	11776
12166	14888
12165	11995
12165	11718
12165	11977
12163	11876
12163	11967
12162	11932
12161	12105
12161	11743
12161	12094
12161	12305
12161	11809
12161	11904
12161	12445
12160	13654
12160	13947
12160	13899
12159	11955
12159	11771
12157	2896
12157	12337
12157	11937
12156	11949
12155	12391
12155	448
12155	11905
12155	3346
12155	1121
12155	643
12155	480
12154	11730
3499	9299
12153	11911
12153	11910
12153	12140
3498	3435
3498	13016
3498	13500
3498	2861
3498	14164
3498	16655
3498	6762
3498	3102
3498	10149
3498	12895
3498	13430
3497	82
12151	11872
12151	12017
12151	14835
12151	11870
12151	12301
3496	6907
3496	8708
3496	8540
12150	8874
12150	2948
3495	3685
3495	3635
3495	2958
3495	2954
3495	3989
3494	3642
3494	2777
3494	2713
3494	2797
3494	3307
3494	2688
3494	2705
3493	14195
3493	2809
3493	3660
3492	3377
3492	15903
3492	3865
3492	2711
3490	3658
3490	3198
12149	12121
12149	11843
12149	14344
12148	11713
12148	12062
12147	18042
12147	289
12147	17985
12147	11974
12147	8939
12147	1490
12147	8698
12147	19092
12147	11862
12147	11954
12147	4386
12147	11854
12147	4600
12147	5015
12147	2201
12147	539
12147	531
12147	398
12147	8755
12147	8557
12147	12885
12147	3053
12147	7353
12147	4542
12146	11911
12146	3877
12146	12440
12145	11730
12145	11981
12144	2731
3488	3017
12142	12054
3487	3007
3487	3957
3487	19882
3487	2822
3487	3973
3487	2688
3487	2690
3487	3682
12141	11753
12141	12425
12141	12424
12141	12315
12141	12314
12141	12123
12141	12362
12141	12332
3486	3167
3486	19102
12140	11911
12140	11910
12140	18794
3485	3295
3484	4449
3484	15568
3484	3265
3483	15587
3483	4023
3482	16673
3482	3426
3482	10890
3482	2877
3482	521
3480	15736
3480	18099
3480	1591
3480	18123
3480	13963
3480	3698
3480	3320
3480	5031
3480	4348
3480	4345
3480	18047
3480	13877
3480	13477
3480	3636
3480	4708
3480	14136
3480	3222
3480	12751
3480	13826
3480	13824
3480	2861
3480	15870
3480	5248
3480	3922
3480	12672
3480	2840
3480	8398
3480	17971
3480	13738
3480	18249
3480	14003
3480	16516
3480	3454
3480	807
3480	3435
3480	12583
3480	3036
3480	15776
3480	3393
3480	1700
3480	19995
3480	4450
3480	4436
12139	3968
12139	13676
12139	5142
12139	4023
12139	8870
12138	12118
12138	11871
12138	8106
12138	11817
12137	11728
12135	15715
12135	14214
12135	342
12135	12361
3479	2942
3479	14573
3479	3087
3479	2735
12133	11755
12133	12059
12133	11829
12133	11826
12133	11928
12133	11716
12133	11817
12133	11951
3478	2706
3478	2799
3478	1346
3478	2820
3478	2736
12132	1197
12132	12119
12132	2482
12132	11954
12132	12460
12132	12300
12132	1962
12132	1700
12132	12458
12132	743
12132	996
12132	925
12132	886
12132	12434
12131	7906
3476	2696
3476	9795
12130	12344
12130	11873
12130	11973
12130	11853
3474	2755
3474	6871
3473	2792
3471	13675
12128	1645
12127	18346
12127	1791
12125	14835
12125	11870
12125	12359
12124	12021
3469	3824
3469	3697
12123	11753
12123	12425
12123	12424
12123	12315
12123	12314
12123	12362
3468	15736
3468	1591
3468	18128
3468	8656
3468	2308
3468	11835
3468	3320
3468	18063
3468	2993
3468	4348
3468	13877
3468	1490
3468	8557
3468	1883
3468	3222
3468	2880
3468	13826
3468	13824
3468	2861
3468	9127
3468	18275
3468	17987
3468	12672
3468	2840
3468	452
3468	13738
3468	3108
3468	14003
3468	18236
3468	16516
3468	3454
3468	1732
3468	9836
3468	19264
3468	4084
3468	15776
3468	3393
3468	1700
3468	19995
3468	4450
3468	8687
12122	11731
12122	19211
12122	11926
12122	7018
3467	3170
12121	11843
12121	14344
3466	2759
12120	11744
3465	3861
3464	10660
3464	2736
3464	14140
3463	2738
3463	5653
3462	10029
3462	52
3462	3807
3462	1274
3461	2696
3461	6912
3460	1478
12119	11803
12119	12114
12119	11894
12119	11890
12119	11770
12118	11753
12118	11718
12118	11846
12118	11871
12118	12012
12118	9128
12117	12313
12117	11851
12116	11738
12115	11909
