5	771
6	162
7	2354
11	189
11	1062
11	2397
12	2807
14	213
14	1421
15	84
15	85
16	1205
17	618
17	2628
20	271
22	2122
23	736
23	1147
23	1479
23	2930
24	2183
24	2625
28	2157
28	2750
31	1976
32	367
34	45
35	120
35	254
35	1222
36	30
36	488
37	237
39	355
39	472
39	725
39	942
39	1121
39	1289
39	1726
39	1763
39	2534
39	2608
39	2646
39	2648
39	2786
39	2860
41	359
42	838
42	2350
44	901
44	1280
44	1284
44	2290
44	2313
46	301
46	586
46	592
47	1955
47	2511
48	584
48	2721
49	1185
49	2118
49	2715
51	624
52	833
54	1028
55	984
59	2385
61	397
61	402
61	510
61	996
61	1710
61	1957
62	2471
63	2696
64	21
66	1964
66	2131
68	2016
68	2258
69	717
69	721
71	1111
72	601
72	1051
73	1383
74	418
77	2494
78	21
81	373
81	1518
81	2901
82	2382
83	2464
85	888
85	1150
85	1725
85	1967
88	30
88	36
88	2769
89	1595
89	1795
90	2845
92	2583
98	553
102	248
102	1486
103	1
103	482
103	2162
105	2475
106	2818
107	447
107	584
107	841
107	1547
107	1812
107	1816
107	1872
107	2460
107	2548
107	2634
107	2854
107	2898
108	2770
109	203
115	453
116	702
116	2455
117	58
120	669
120	738
120	998
122	807
124	2332
126	79
129	584
129	868
129	1092
129	1156
129	1257
129	2269
129	2311
129	2339
129	2756
129	2859
130	516
130	2238
132	1600
132	2228
132	2358
133	1038
133	2025
134	285
134	1562
135	218
135	915
135	1262
135	2642
137	291
137	556
137	1126
137	1441
138	335
138	702
141	2844
143	220
145	13
145	1452
145	2254
145	2884
146	1459
146	1943
146	2394
146	2535
147	183
147	1238
147	1240
147	1328
147	2132
149	453
149	509
150	2829
153	2669
154	2365
156	1667
157	112
157	518
157	766
157	779
157	1473
157	1608
158	260
158	415
158	1027
158	2096
160	661
160	1446
160	2584
161	619
161	2476
163	1787
164	782
164	991
164	1215
164	1523
164	2330
164	2447
164	2462
165	2326
166	1133
166	1652
166	1781
167	1137
168	845
168	2134
172	2654
174	2618
175	1363
176	593
178	579
178	1893
178	1925
178	2292
178	2731
179	2601
181	201
182	2871
183	309
183	2132
184	1182
184	1505
185	869
185	1069
185	1808
186	7
186	453
186	908
186	1451
186	2080
186	2243
186	2354
186	2502
187	1104
187	1131
188	130
188	516
188	1246
188	1360
188	1644
188	2243
188	2785
189	11
189	1062
190	127
191	233
191	259
191	487
191	740
191	2476
191	2735
191	2748
191	2760
191	2896
193	690
197	476
199	309
199	559
199	1035
199	1493
200	2038
203	588
205	802
205	1624
205	2465
206	2330
206	2400
207	208
207	448
207	807
207	2929
209	1320
210	2079
210	2181
212	964
213	2450
214	1913
215	2224
215	2912
216	2459
219	2351
222	57
222	2416
223	931
223	1907
224	95
224	514
225	1142
225	1481
226	2040
227	601
227	1374
230	2604
231	717
231	749
234	2186
234	2709
234	2805
237	37
237	1373
238	7
238	186
238	453
238	509
238	640
238	729
238	862
238	898
238	1006
238	1091
238	1254
238	1583
238	1669
238	1869
238	1912
238	2080
238	2243
238	2354
238	2401
238	2447
238	2462
238	2466
238	2483
238	2502
238	2595
238	2652
238	2692
240	691
241	260
241	728
241	2153
245	1769
247	2041
249	383
251	1147
253	55
253	2517
254	669
254	738
254	998
254	1710
255	1019
255	1491
255	1502
255	1668
255	2574
255	2733
255	2900
257	409
258	376
258	1776
259	374
259	2352
261	648
261	2182
261	2482
263	192
263	344
263	701
263	797
263	1339
263	1689
263	2621
265	374
265	2352
266	217
266	540
268	2593
271	898
271	1091
272	1559
273	565
273	1111
273	1232
273	1286
273	1581
273	1583
273	1869
273	2675
273	2788
273	2858
274	1088
277	1197
278	2061
281	306
281	2441
282	189
282	585
282	625
282	676
282	927
282	1062
282	2249
282	2334
282	2397
283	1006
283	1453
283	1850
284	1335
287	852
288	2874
291	948
293	2480
295	430
295	698
297	76
299	703
300	2842
302	2830
303	993
303	1528
303	2056
304	460
305	618
306	323
307	1780
307	2871
308	228
308	2493
314	585
315	2527
319	630
320	414
321	19
321	132
321	337
321	506
321	971
321	2239
321	2552
321	2856
322	1884
323	306
326	139
326	2629
328	1332
330	1146
335	2485
336	2309
336	2739
337	169
337	1274
337	1841
337	2163
337	2762
338	2482
339	878
339	2656
340	1130
343	427
344	192
344	2160
346	2510
348	588
350	111
351	373
351	1274
351	1518
351	2901
354	835
355	744
355	1055
355	2646
357	384
357	554
357	880
357	1114
357	1509
357	2460
357	2473
362	606
362	789
363	1884
364	409
366	2652
368	1871
369	2600
370	411
370	736
370	786
370	1024
370	1216
370	1431
370	1696
370	2100
370	2266
