0	2
1	4
2	4
3	3
4	1
5	2
6	2
7	7
8	7
9	3
10	2
11	1
12	2
13	1
14	5
15	4
16	7
17	2
18	2
19	3
20	7
21	3
22	4
23	3
24	7
25	6
26	2
27	1
28	3
29	6
30	2
31	3
32	2
33	4
34	7
35	4
36	6
37	2
38	4
39	3
40	2
41	3
42	6
43	5
44	7
45	3
46	7
47	1
48	7
49	3
50	2
51	4
52	2
53	4
54	7
55	3
56	3
57	1
58	7
59	7
60	2
61	3
62	3
63	4
64	4
65	6
66	3
67	1
68	3
69	4
70	4
71	4
72	5
73	4
74	4
75	2
76	3
77	3
78	1
79	2
80	1
81	2
82	2
83	1
84	3
85	3
86	1
87	3
88	2
89	1
90	7
91	5
92	3
93	6
94	7
95	3
96	2
97	6
98	1
99	3
100	4
101	4
102	2
103	3
104	1
105	2
106	3
107	7
108	3
109	4
110	3
111	5
112	3
113	2
114	7
115	3
116	1
117	1
118	6
119	5
120	3
121	3
122	1
123	3
124	4
125	3
126	4
127	2
128	4
129	2
130	2
131	3
132	3
133	3
134	3
135	3
136	3
137	5
138	6
139	2
140	2
141	5
142	3
143	5
144	1
145	3
146	3
147	4
148	5
149	3
150	7
151	3
152	3
153	4
154	3
155	7
156	3
157	4
158	5
159	1
160	3
161	3
162	6
163	3
164	3
165	4
166	7
167	4
168	2
169	4
170	1
171	3
172	3
173	6
174	4
175	2
176	7
177	2
178	3
179	3
180	1
181	3
182	7
183	2
184	3
185	7
186	3
187	6
188	2
189	1
190	2
191	3
192	3
193	7
194	7
195	2
196	3
197	1
198	1
199	4
200	3
201	3
202	3
203	3
204	1
205	6
206	3
207	5
208	2
209	3
210	3
211	2
212	2
213	3
214	1
215	2
216	2
217	5
218	6
219	3
220	3
221	4
222	3
223	5
224	7
225	2
226	2
227	2
228	4
229	3
230	5
231	2
232	4
233	1
234	4
235	6
236	3
237	1
238	2
239	7
240	3
241	6
242	3
243	4
244	7
245	7
246	5
247	6
248	5
249	3
250	5
251	2
252	5
253	2
254	4
255	6
256	4
257	4
258	1
259	5
260	5
261	3
262	7
263	3
264	1
265	7
266	3
267	4
268	3
269	5
270	2
271	4
272	5
273	7
274	7
275	7
276	2
277	7
278	3
279	4
280	4
281	2
282	4
283	4
284	7
285	3
286	2
287	1
288	3
289	7
290	1
291	2
292	3
293	3
294	2
295	2
296	5
297	3
298	7
299	2
300	4
301	3
302	4
303	3
304	1
305	4
306	4
307	7
308	7
309	3
310	3
311	3
312	7
313	1
314	3
315	4
316	6
317	2
318	2
319	3
320	4
321	4
322	5
323	5
324	3
325	2
326	3
327	6
328	2
329	5
330	7
331	7
332	7
333	5
334	2
335	3
336	5
337	6
338	4
339	4
340	7
341	6
342	4
343	4
344	7
345	2
346	3
347	5
348	3
349	1
350	4
351	4
352	2
353	3
354	7
355	6
356	2
357	3
358	2
359	4
360	3
361	3
362	4
363	1
364	3
365	4
366	3
367	4
368	3
369	2
370	4
371	4
372	3
373	2
374	3
375	5
376	3
377	2
378	4
379	1
380	3
381	5
382	4
383	3
384	3
385	6
386	6
387	4
388	3
389	3
390	4
391	3
392	3
393	4
394	4
395	2
396	3
397	3
398	6
399	2
400	5
401	3
402	5
403	6
404	5
405	1
406	3
407	7
408	7
409	3
410	5
411	4
412	4
413	4
414	3
415	3
416	2
417	4
418	4
419	5
420	2
421	2
422	4
423	7
424	1
425	2
426	2
427	3
428	7
429	3
430	2
431	4
432	2
433	3
434	2
435	2
436	3
437	2
438	3
439	7
440	4
441	2
442	2
443	2
444	1
445	2
446	3
447	3
448	4
449	6
450	3
451	4
452	1
453	2
454	2
455	3
456	3
457	7
458	4
459	2
460	7
461	2
462	2
463	3
464	1
465	2
466	5
467	1
468	1
469	4
470	3
471	3
472	5
473	3
474	3
475	2
476	7
477	2
478	2
479	7
480	4
481	4
482	7
483	3
484	3
485	1
486	2
487	1
488	2
489	7
490	2
491	7
492	1
493	6
494	7
495	7
496	7
497	3
498	1
499	7
500	3
501	4
502	3
503	3
504	2
505	3
506	6
507	4
508	2
509	5
510	7
511	3
512	2
513	3
514	7
515	2
516	2
517	6
518	4
519	3
520	4
521	3
522	3
523	7
524	1
525	3
526	7
527	6
528	7
529	4
530	6
531	2
532	3
533	5
534	3
535	6
536	4
537	1
538	2
539	2
540	7
541	1
542	4
543	7
544	5
545	3
546	3
547	2
548	2
549	7
550	2
551	2
552	3
553	3
554	3
555	3
556	3
557	1
558	7
559	2
560	3
561	3
562	4
563	5
564	7
565	3
566	3
567	1
568	6
569	5
570	2
571	4
572	6
573	1
574	4
575	4
576	4
577	4
578	1
579	1
580	4
581	7
582	4
583	3
584	2
585	6
586	2
587	1
588	5
589	2
590	1
591	7
592	4
593	6
594	6
595	2
596	2
597	2
598	3
599	2
600	4
601	3
602	1
603	2
604	1
605	2
606	7
607	5
608	7
609	3
610	1
611	2
612	3
613	4
614	2
615	2
616	3
617	1
618	4
619	2
620	6
621	3
622	3
623	6
624	1
625	4
626	4
627	1
628	4
629	1
630	3
631	5
632	5
633	5
634	4
635	7
636	1
637	2
638	3
639	3
640	3
641	5
642	2
643	4
644	5
645	7
646	1
647	4
648	7
649	6
650	4
651	5
652	2
653	3
654	3
655	2
656	4
657	3
658	7
659	5
660	7
661	5
662	4
663	1
664	4
665	5
666	5
667	4
668	1
669	4
670	4
671	3
672	3
673	3
674	2
675	3
676	4
677	1
678	7
679	3
680	3
681	4
682	3
683	3
684	2
685	3
686	1
687	2
688	1
689	7
690	5
691	2
692	2
693	4
694	6
695	4
696	4
697	3
698	4
699	3
700	3
701	7
702	3
703	7
704	7
705	3
706	1
707	3
708	7
709	1
710	3
711	2
712	1
713	1
714	4
715	4
716	7
717	3
718	7
719	3
720	2
721	3
722	2
723	7
724	2
725	5
726	3
727	4
728	6
729	4
730	5
731	2
732	3
733	7
734	1
735	7
736	6
737	1
738	4
739	2
740	5
741	5
742	3
743	2
744	5
745	1
746	4
747	1
748	6
749	7
750	3
751	6
752	3
753	7
754	4
755	3
756	1
757	2
758	7
759	3
760	7
761	7
762	7
763	6
764	6
765	2
766	7
767	4
768	3
769	1
770	4
771	6
772	3
773	7
774	3
775	1
776	2
777	3
778	2
779	3
780	2
781	3
782	7
783	4
784	5
785	5
786	6
787	6
788	5
789	7
790	4
791	7
792	3
793	7
794	4
795	3
796	7
797	7
798	7
799	1
800	3
801	4
802	3
803	1
804	6
805	5
806	7
807	3
808	7
809	2
810	3
811	3
812	2
813	6
814	3
815	3
816	5
817	1
818	7
819	7
820	6
821	4
822	4
823	2
824	3
825	5
826	6
827	3
828	1
829	3
830	6
831	6
832	1
833	3
834	4
835	7
836	1
837	2
838	3
839	7
840	1
841	2
842	7
843	2
844	4
845	5
846	7
847	4
848	6
849	5
850	1
851	4
852	5
853	2
854	3
855	2
856	2
857	7
858	1
859	2
860	3
861	2
862	6
863	4
864	4
865	6
866	3
867	3
868	7
869	7
870	4
871	2
872	7
873	3
874	1
875	4
876	1
877	7
878	3
879	4
880	2
881	1
882	7
883	4
884	4
885	2
886	2
887	3
888	1
889	2
890	6
891	4
892	7
893	4
894	7
895	1
896	7
897	3
898	5
899	6
900	2
901	3
902	1
903	3
904	5
905	1
906	7
907	3
908	4
909	3
910	3
911	6
912	6
913	3
914	5
915	7
916	7
917	3
918	7
919	4
920	6
921	3
922	1
923	5
924	3
925	7
926	3
927	3
928	2
929	3
930	3
931	6
932	2
933	2
934	1
935	4
936	3
937	3
938	4
939	4
940	2
941	1
942	1
943	1
944	1
945	3
946	2
947	6
948	1
949	4
950	3
951	4
952	2
953	4
954	2
955	4
956	2
957	3
958	3
959	3
960	2
961	3
